3.226865844726562500e+02,-2.585753479003906250e+02
-2.416838836669921875e+02,1.922559509277343750e+02
-3.274418640136718750e+01,-2.463390808105468750e+02
-6.852702026367187500e+02,2.224932250976562500e+02
-6.669821929931640625e+01,4.429822692871093750e+02
9.742726440429687500e+02,7.038527832031250000e+02
-6.740571899414062500e+02,-6.146659851074218750e+01
4.234721679687500000e+02,4.458843612670898438e+01
4.267519836425781250e+02,-7.368907470703125000e+02
1.530621795654296875e+02,-5.449067993164062500e+02
-3.610512390136718750e+02,-7.396510314941406250e+01
1.536313018798828125e+02,-2.362004852294921875e+01
5.142477035522460938e+01,2.254698333740234375e+02
1.380275878906250000e+03,8.979007568359375000e+02
2.688537902832031250e+02,3.398942565917968750e+02
