1.530563659667968750e+02,-5.448968505859375000e+02
-6.185456848144531250e+01,4.621834411621093750e+02
-7.035198364257812500e+02,2.268833923339843750e+02
-3.274704360961914062e+01,-2.463280487060546875e+02
9.742726440429687500e+02,7.038590698242187500e+02
-3.386841125488281250e+02,1.666889953613281250e+02
1.306138610839843750e+02,-1.418766593933105469e+01
-3.626991882324218750e+02,-8.834494781494140625e+01
4.115372619628906250e+02,4.199765014648437500e+01
4.267655334472656250e+02,-7.369509887695312500e+02
6.931710815429687500e+01,2.361125640869140625e+02
-1.449677276611328125e+02,2.112335662841796875e+02
2.688616027832031250e+02,3.398691406250000000e+02
1.380280517578125000e+03,8.979201049804687500e+02
3.172953796386718750e+02,-2.489701080322265625e+02
-6.740501708984375000e+02,-6.149252700805664062e+01
