-2.469239044189453125e+01,-2.400113983154296875e+02
3.274852600097656250e+02,-5.096173858642578125e+01
3.193902969360351562e+01,1.593689575195312500e+02
-7.137937622070312500e+02,1.095324478149414062e+02
1.090276245117187500e+03,7.593007202148437500e+02
4.267268371582031250e+02,-7.368182373046875000e+02
1.875022735595703125e+02,-5.061899414062500000e+02
-2.834186096191406250e+02,2.198052673339843750e+02
4.910314178466796875e+01,3.864966125488281250e+02
-3.693543395996093750e+02,-6.962803649902343750e+01
