-1.384186553955078125e+02,5.567028045654296875e+01,3.000000000000000000e+00
5.520710372924804688e+01,-3.291153564453125000e+02,3.000000000000000000e+00
1.727827262878417969e+01,-3.055578002929687500e+02,3.000000000000000000e+00
-1.682507133483886719e+01,-1.850598754882812500e+02,3.000000000000000000e+00
-1.071356964111328125e+02,-9.693061828613281250e+01,3.000000000000000000e+00
-1.011116027832031250e+02,1.539786529541015625e+02,3.000000000000000000e+00
-1.029949645996093750e+02,-6.792940673828125000e+02,0.000000000000000000e+00
1.273120040893554688e+02,-5.361111450195312500e+02,0.000000000000000000e+00
-1.114221420288085938e+02,2.409332580566406250e+02,1.000000000000000000e+00
4.001201629638671875e+00,-2.580862121582031250e+02,3.000000000000000000e+00
1.965347290039062500e+02,-6.132120132446289062e+01,0.000000000000000000e+00
3.485198669433593750e+02,1.717397613525390625e+02,0.000000000000000000e+00
3.433450317382812500e+02,-6.601853179931640625e+01,0.000000000000000000e+00
2.256876678466796875e+02,-7.227246093750000000e+01,0.000000000000000000e+00
3.694116516113281250e+02,-1.118677902221679688e+02,0.000000000000000000e+00
4.265260925292968750e+02,2.784577941894531250e+01,0.000000000000000000e+00
4.429504394531250000e+02,-2.063920135498046875e+02,0.000000000000000000e+00
2.471261901855468750e+02,-1.240238494873046875e+02,0.000000000000000000e+00
3.251366271972656250e+02,1.099779052734375000e+02,0.000000000000000000e+00
3.908511657714843750e+02,-1.357689361572265625e+02,0.000000000000000000e+00
-1.129405212402343750e+01,1.351721954345703125e+02,1.000000000000000000e+00
-1.600994415283203125e+02,1.229370193481445312e+02,3.000000000000000000e+00
4.845357894897460938e+01,2.211763458251953125e+02,1.000000000000000000e+00
-1.377117767333984375e+02,5.245754394531250000e+02,3.000000000000000000e+00
-6.895317840576171875e+01,3.959548034667968750e+02,3.000000000000000000e+00
7.279022979736328125e+01,-2.393330078125000000e+02,1.000000000000000000e+00
-2.275609130859375000e+02,1.661570892333984375e+02,1.000000000000000000e+00
-6.133857345581054688e+01,2.042712707519531250e+02,1.000000000000000000e+00
-7.547907257080078125e+01,3.251977233886718750e+02,3.000000000000000000e+00
5.498177719116210938e+01,2.927878723144531250e+02,3.000000000000000000e+00
