6.932247161865234375e+01,2.360944366455078125e+02
3.540894165039062500e+02,-5.262476196289062500e+02
-3.844912719726562500e+02,-9.342276000976562500e+01
1.314329345703125000e+03,8.414738159179687500e+02
-1.129356307983398438e+02,-1.871670684814453125e+02
-6.185568237304687500e+01,4.621886596679687500e+02
4.177272949218750000e+02,5.186035537719726562e+01
-6.063265991210937500e+02,2.738442077636718750e+02
-2.978836975097656250e+02,1.283421325683593750e+02
-7.427545776367187500e+02,2.820462036132812500e+01
9.222340087890625000e+02,6.976543579101562500e+02
3.026481628417968750e+02,-1.810898590087890625e+02
-1.537787017822265625e+02,2.462042541503906250e+02
4.496680603027343750e+02,-7.796685180664062500e+02
7.865261077880859375e+01,-2.623702392578125000e+02
1.233390579223632812e+02,1.993920326232910156e+01
-1.085587310791015625e+02,-5.582966308593750000e+02
2.688557434082031250e+02,3.399091491699218750e+02
1.603202514648437500e+02,-5.417798461914062500e+02
