1.402102261781692505e-01
5.314115807414054871e-02
5.540966242551803589e-02
3.894965723156929016e-02
4.457031562924385071e-02
4.355320706963539124e-02
4.045177623629570007e-02
2.142285928130149841e-02
2.580552548170089722e-02
2.864924818277359009e-02
3.191033750772476196e-02
3.453728929162025452e-02
3.464179858565330505e-02
3.730329498648643494e-02
3.687354549765586853e-02
4.021121934056282043e-02
4.151535779237747192e-02
4.384990781545639038e-02
4.538213089108467102e-02
4.673230648040771484e-02
