-1.384009399414062500e+02,5.566480636596679688e+01,3.000000000000000000e+00
5.519144439697265625e+01,-3.292370910644531250e+02,3.000000000000000000e+00
1.727337455749511719e+01,-3.056610107421875000e+02,3.000000000000000000e+00
-1.682722854614257812e+01,-1.850586700439453125e+02,3.000000000000000000e+00
-1.071512908935546875e+02,-9.703840637207031250e+01,3.000000000000000000e+00
-1.011062316894531250e+02,1.539229278564453125e+02,3.000000000000000000e+00
-1.030405960083007812e+02,-6.797392578125000000e+02,0.000000000000000000e+00
1.273003158569335938e+02,-5.361437377929687500e+02,0.000000000000000000e+00
-1.113905029296875000e+02,2.410876464843750000e+02,1.000000000000000000e+00
4.003717422485351562e+00,-2.581440124511718750e+02,3.000000000000000000e+00
1.965393524169921875e+02,-6.129073333740234375e+01,0.000000000000000000e+00
3.485036315917968750e+02,1.716678619384765625e+02,0.000000000000000000e+00
3.433469543457031250e+02,-6.605342102050781250e+01,0.000000000000000000e+00
2.256724395751953125e+02,-7.236173248291015625e+01,0.000000000000000000e+00
3.694229736328125000e+02,-1.118689498901367188e+02,0.000000000000000000e+00
4.265328369140625000e+02,2.789744186401367188e+01,0.000000000000000000e+00
4.429688110351562500e+02,-2.063305816650390625e+02,0.000000000000000000e+00
2.471102752685546875e+02,-1.241052856445312500e+02,0.000000000000000000e+00
3.251392822265625000e+02,1.100202636718750000e+02,0.000000000000000000e+00
3.908627624511718750e+02,-1.357321624755859375e+02,0.000000000000000000e+00
-1.123330307006835938e+01,1.354833068847656250e+02,1.000000000000000000e+00
-1.600697631835937500e+02,1.231588134765625000e+02,3.000000000000000000e+00
4.848525619506835938e+01,2.213398437500000000e+02,1.000000000000000000e+00
-1.376792449951171875e+02,5.247733154296875000e+02,3.000000000000000000e+00
-6.894502258300781250e+01,3.960164184570312500e+02,3.000000000000000000e+00
7.285461425781250000e+01,-2.390184783935546875e+02,1.000000000000000000e+00
-2.275406951904296875e+02,1.662804565429687500e+02,1.000000000000000000e+00
-6.127942276000976562e+01,2.045196075439453125e+02,1.000000000000000000e+00
-7.548124694824218750e+01,3.252564697265625000e+02,3.000000000000000000e+00
5.498183441162109375e+01,2.927915649414062500e+02,3.000000000000000000e+00
2.292496643066406250e+02,-1.973550872802734375e+02,8.000000000000000000e+00
2.068392486572265625e+02,-6.809120941162109375e+01,8.000000000000000000e+00
1.320062408447265625e+02,-5.701814575195312500e+02,8.000000000000000000e+00
1.715864562988281250e+01,-2.659803161621093750e+02,8.000000000000000000e+00
3.062885437011718750e+02,-4.027849426269531250e+02,8.000000000000000000e+00
1.784207305908203125e+02,-5.025529174804687500e+02,8.000000000000000000e+00
2.052819976806640625e+02,-3.665665283203125000e+02,8.000000000000000000e+00
8.450706481933593750e+01,-2.392471923828125000e+02,8.000000000000000000e+00
4.545688171386718750e+02,-4.238753662109375000e+02,8.000000000000000000e+00
3.975726928710937500e+02,-2.128451080322265625e+02,8.000000000000000000e+00
2.303669433593750000e+02,-6.364683227539062500e+02,0.000000000000000000e+00
3.819902648925781250e+02,-7.983206176757812500e+02,5.000000000000000000e+00
3.374005126953125000e+02,-6.474568481445312500e+02,5.000000000000000000e+00
3.226204833984375000e+02,-5.615573730468750000e+02,0.000000000000000000e+00
5.971284790039062500e+02,-6.718835449218750000e+02,5.000000000000000000e+00
1.259486541748046875e+02,-4.193646850585937500e+02,0.000000000000000000e+00
4.867922363281250000e+02,-8.306082153320312500e+02,5.000000000000000000e+00
4.017037963867187500e+02,-6.118545532226562500e+02,5.000000000000000000e+00
5.416137084960937500e+02,-7.448041381835937500e+02,5.000000000000000000e+00
1.839591979980468750e+02,-5.247468261718750000e+02,3.000000000000000000e+00
-2.536922302246093750e+02,1.930593719482421875e+02,1.000000000000000000e+00
-3.760549011230468750e+02,2.809921569824218750e+02,1.000000000000000000e+00
-6.528449707031250000e+02,3.377797241210937500e+02,2.000000000000000000e+00
-5.094526672363281250e+02,3.003944396972656250e+02,2.000000000000000000e+00
-2.162128295898437500e+02,4.441081848144531250e+02,1.000000000000000000e+00
-4.009836120605468750e+02,2.412265930175781250e+02,3.000000000000000000e+00
-9.411372070312500000e+02,2.318014526367187500e+02,2.000000000000000000e+00
-6.396480712890625000e+02,3.279122009277343750e+02,1.000000000000000000e+00
-2.404458923339843750e+02,3.531419067382812500e+02,1.000000000000000000e+00
-4.844429016113281250e+02,1.742979278564453125e+02,2.000000000000000000e+00
-2.493704071044921875e+02,-6.796161651611328125e+01,2.000000000000000000e+00
