-3.693475952148437500e+02,-6.965402984619140625e+01
1.560682983398437500e+02,-1.062534942626953125e+02
1.874932250976562500e+02,-5.061704711914062500e+02
1.090276611328125000e+03,7.592861328125000000e+02
1.142054748535156250e+02,2.423372650146484375e+02
-5.249403762817382812e+01,-2.499451599121093750e+02
-6.852658691406250000e+02,2.224776763916015625e+02
-6.985642089843750000e+02,-7.378308105468750000e+01
4.267591247558593750e+02,-7.368837890625000000e+02
-6.282920837402343750e+01,4.524339599609375000e+02
-2.177486419677734375e+02,1.978514709472656250e+02
4.086985168457031250e+02,-1.018136787414550781e+01
