-6.282864761352539062e+01,4.524000549316406250e+02
1.634154663085937500e+02,-2.422841186523437500e+02
-3.216618347167968750e+02,-5.186630249023437500e+01
1.210351867675781250e+02,2.157809257507324219e+01
1.090272338867187500e+03,7.592836914062500000e+02
-6.852668457031250000e+02,2.225156250000000000e+02
4.267603454589843750e+02,-7.368899536132812500e+02
4.086983947753906250e+02,-1.017503356933593750e+01
-8.580834197998046875e+01,-2.409988708496093750e+02
1.786282348632812500e+02,-5.398605957031250000e+02
-6.162152099609375000e+02,-8.150399017333984375e+01
1.184692840576171875e+02,2.639470520019531250e+02
-2.201263427734375000e+02,2.097155303955078125e+02
