-1.384284820556640625e+02,5.562501144409179688e+01,3.000000000000000000e+00
5.520167541503906250e+01,-3.291285400390625000e+02,3.000000000000000000e+00
1.728162765502929688e+01,-3.056642761230468750e+02,3.000000000000000000e+00
-1.682138442993164062e+01,-1.850192260742187500e+02,3.000000000000000000e+00
-1.071408004760742188e+02,-9.691072845458984375e+01,3.000000000000000000e+00
-1.011162872314453125e+02,1.539048461914062500e+02,3.000000000000000000e+00
-1.029997482299804688e+02,-6.794112548828125000e+02,0.000000000000000000e+00
1.273168258666992188e+02,-5.361271362304687500e+02,0.000000000000000000e+00
-1.114305572509765625e+02,2.409113464355468750e+02,1.000000000000000000e+00
4.005209445953369141e+00,-2.581563110351562500e+02,3.000000000000000000e+00
1.965371856689453125e+02,-6.135186386108398438e+01,0.000000000000000000e+00
3.485171813964843750e+02,1.717552642822265625e+02,0.000000000000000000e+00
3.433473205566406250e+02,-6.608441925048828125e+01,0.000000000000000000e+00
2.256867980957031250e+02,-7.227232360839843750e+01,0.000000000000000000e+00
3.694149169921875000e+02,-1.119570846557617188e+02,0.000000000000000000e+00
4.265255737304687500e+02,2.785250282287597656e+01,0.000000000000000000e+00
4.429459838867187500e+02,-2.064495544433593750e+02,0.000000000000000000e+00
2.471260833740234375e+02,-1.240137634277343750e+02,0.000000000000000000e+00
3.251325988769531250e+02,1.100082931518554688e+02,0.000000000000000000e+00
3.908511962890625000e+02,-1.358211822509765625e+02,0.000000000000000000e+00
-1.130074405670166016e+01,1.351414031982421875e+02,1.000000000000000000e+00
-1.600939178466796875e+02,1.228778076171875000e+02,3.000000000000000000e+00
4.844950485229492188e+01,2.211898345947265625e+02,1.000000000000000000e+00
-1.377031860351562500e+02,5.244738769531250000e+02,3.000000000000000000e+00
-6.895470428466796875e+01,3.959277954101562500e+02,3.000000000000000000e+00
7.278784942626953125e+01,-2.393893890380859375e+02,1.000000000000000000e+00
-2.275613708496093750e+02,1.661623382568359375e+02,1.000000000000000000e+00
-6.134096527099609375e+01,2.041892242431640625e+02,1.000000000000000000e+00
-7.546714019775390625e+01,3.251738281250000000e+02,3.000000000000000000e+00
5.498607254028320312e+01,2.927303466796875000e+02,3.000000000000000000e+00
2.292578430175781250e+02,-1.973373413085937500e+02,8.000000000000000000e+00
2.068415527343750000e+02,-6.814138031005859375e+01,8.000000000000000000e+00
1.320298614501953125e+02,-5.700985107421875000e+02,8.000000000000000000e+00
1.716300773620605469e+01,-2.660937194824218750e+02,8.000000000000000000e+00
3.063107910156250000e+02,-4.026829833984375000e+02,8.000000000000000000e+00
1.784335784912109375e+02,-5.025273742675781250e+02,8.000000000000000000e+00
2.053034820556640625e+02,-3.664694519042968750e+02,8.000000000000000000e+00
8.451522827148437500e+01,-2.392545013427734375e+02,8.000000000000000000e+00
4.545599670410156250e+02,-4.239821777343750000e+02,8.000000000000000000e+00
3.975839233398437500e+02,-2.128008728027343750e+02,8.000000000000000000e+00
2.303466644287109375e+02,-6.366339111328125000e+02,0.000000000000000000e+00
3.819242858886718750e+02,-7.986721191406250000e+02,5.000000000000000000e+00
3.373275146484375000e+02,-6.477906494140625000e+02,5.000000000000000000e+00
3.225769348144531250e+02,-5.617824707031250000e+02,0.000000000000000000e+00
5.970812377929687500e+02,-6.720971069335937500e+02,5.000000000000000000e+00
1.259634552001953125e+02,-4.193823242187500000e+02,0.000000000000000000e+00
4.867575073242187500e+02,-8.306753540039062500e+02,5.000000000000000000e+00
4.016520996093750000e+02,-6.121065063476562500e+02,5.000000000000000000e+00
5.415525512695312500e+02,-7.450910644531250000e+02,5.000000000000000000e+00
1.839826812744140625e+02,-5.246021728515625000e+02,3.000000000000000000e+00
-2.537153472900390625e+02,1.930147094726562500e+02,1.000000000000000000e+00
-3.760776672363281250e+02,2.809495239257812500e+02,1.000000000000000000e+00
-6.528577270507812500e+02,3.378208923339843750e+02,2.000000000000000000e+00
-5.094557800292968750e+02,3.005079040527343750e+02,2.000000000000000000e+00
-2.162099761962890625e+02,4.441883544921875000e+02,1.000000000000000000e+00
-4.009984130859375000e+02,2.411294555664062500e+02,3.000000000000000000e+00
-9.411981811523437500e+02,2.314377593994140625e+02,2.000000000000000000e+00
-6.396716918945312500e+02,3.278005371093750000e+02,1.000000000000000000e+00
-2.404559326171875000e+02,3.531504821777343750e+02,1.000000000000000000e+00
-4.844679260253906250e+02,1.742338562011718750e+02,2.000000000000000000e+00
-2.493776702880859375e+02,-6.803659820556640625e+01,2.000000000000000000e+00
-1.408172607421875000e+02,2.690404510498046875e+01,3.000000000000000000e+00
9.143383789062500000e+01,-2.286671142578125000e+02,8.000000000000000000e+00
-4.030915832519531250e+02,-8.362261199951171875e+01,2.000000000000000000e+00
-4.154532775878906250e+02,-1.179585800170898438e+02,2.000000000000000000e+00
-7.452374877929687500e+02,2.638436889648437500e+02,2.000000000000000000e+00
-4.828718872070312500e+02,-9.870877075195312500e+01,2.000000000000000000e+00
-6.931937866210937500e+02,-9.701316833496093750e+01,2.000000000000000000e+00
-4.957510070800781250e+02,-1.521905975341796875e+02,2.000000000000000000e+00
9.215731048583984375e+01,4.200830078125000000e+01,0.000000000000000000e+00
7.637866210937500000e+01,2.954081726074218750e+02,3.000000000000000000e+00
-3.578210449218750000e+02,3.857303771972656250e+02,1.000000000000000000e+00
-5.954681015014648438e+01,1.987609100341796875e+02,1.000000000000000000e+00
-1.209234237670898438e+02,3.109702453613281250e+02,1.000000000000000000e+00
-5.488172531127929688e+01,2.119987487792968750e+02,1.000000000000000000e+00
-1.227158584594726562e+02,2.678397216796875000e+02,1.000000000000000000e+00
-1.585572967529296875e+02,2.438624572753906250e+02,1.000000000000000000e+00
-1.093568649291992188e+02,4.153806762695312500e+02,1.000000000000000000e+00
-2.434889678955078125e+02,2.926337585449218750e+02,1.000000000000000000e+00
-2.178357391357421875e+02,3.120158691406250000e+02,1.000000000000000000e+00
1.763535919189453125e+02,-1.434804630279541016e+01,0.000000000000000000e+00
9.932115173339843750e+01,3.760123443603515625e+01,1.000000000000000000e+00
2.798450927734375000e+02,-3.455407409667968750e+02,0.000000000000000000e+00
3.021086730957031250e+02,-5.091309204101562500e+02,0.000000000000000000e+00
1.667650299072265625e+02,5.076682090759277344e+00,0.000000000000000000e+00
2.669019165039062500e+02,-1.878303222656250000e+02,0.000000000000000000e+00
2.772467651367187500e+02,-2.361047363281250000e+02,0.000000000000000000e+00
1.920601959228515625e+02,-1.042837677001953125e+02,0.000000000000000000e+00
2.801045837402343750e+02,1.372945690155029297e+01,0.000000000000000000e+00
2.769189758300781250e+02,-3.338954162597656250e+02,0.000000000000000000e+00
2.979147338867187500e+02,-2.011687316894531250e+02,0.000000000000000000e+00
-1.654382781982421875e+02,-2.386388397216796875e+02,2.000000000000000000e+00
1.019656829833984375e+02,-2.425353698730468750e+02,3.000000000000000000e+00
1.049995498657226562e+02,-3.178972778320312500e+02,0.000000000000000000e+00
-2.945991210937500000e+02,-1.321560974121093750e+02,0.000000000000000000e+00
-1.809135742187500000e+02,-2.570986175537109375e+01,0.000000000000000000e+00
7.675874328613281250e+01,-2.014907989501953125e+02,0.000000000000000000e+00
1.196258697509765625e+02,-3.124874572753906250e+02,3.000000000000000000e+00
-3.733733520507812500e+02,2.296747589111328125e+02,1.000000000000000000e+00
-1.184050903320312500e+02,-1.590420074462890625e+02,1.000000000000000000e+00
-5.269973754882812500e+02,1.258926582336425781e+01,2.000000000000000000e+00
-6.734224853515625000e+02,9.793749237060546875e+01,2.000000000000000000e+00
-1.395965881347656250e+02,-4.619875183105468750e+02,8.000000000000000000e+00
8.213935852050781250e+00,-3.307148742675781250e+02,8.000000000000000000e+00
-2.005647125244140625e+02,-4.522667236328125000e+02,4.000000000000000000e+00
-6.010664672851562500e+02,-3.268708419799804688e+01,2.000000000000000000e+00
-4.651401062011718750e+02,-1.337036590576171875e+02,2.000000000000000000e+00
-3.689440612792968750e+02,-1.241856765747070312e+02,3.000000000000000000e+00
-3.649976806640625000e+02,1.707393836975097656e+01,2.000000000000000000e+00
-3.061184387207031250e+02,1.362445983886718750e+02,2.000000000000000000e+00
7.855847930908203125e+01,2.921007690429687500e+02,1.000000000000000000e+00
-3.041935424804687500e+02,-1.235324382781982422e+01,1.000000000000000000e+00
-2.804175720214843750e+02,-1.438468017578125000e+02,1.000000000000000000e+00
-1.546415710449218750e+02,-2.262527008056640625e+02,1.000000000000000000e+00
-2.328749847412109375e+02,6.061372375488281250e+01,1.000000000000000000e+00
3.414920425415039062e+01,-7.432154178619384766e+00,1.000000000000000000e+00
-4.578893127441406250e+02,-3.832693481445312500e+01,1.000000000000000000e+00
-1.804964447021484375e+01,1.861125030517578125e+02,1.000000000000000000e+00
-6.569874572753906250e+01,-2.132644805908203125e+02,1.000000000000000000e+00
1.627449340820312500e+02,3.328383789062500000e+02,1.000000000000000000e+00
3.741695404052734375e+01,2.508854827880859375e+02,0.000000000000000000e+00
